-6.2448 -4.9759 -3.3361 -28.5590 -28.5591 -30.0555 -30.0557 -25.8949 -22.2953 -25.4932 -20.2191 -23.3975 -18.5706 -17.1739 -17.1739 -9.6949 -11.2304 -11.2304 -6.3136 -7.3417 -7.3417 -12.0092 -12.0092 -12.0092 -28.6131 -28.6515 -28.6928 -28.6895 -28.6213 -28.3946 -15.7781 -9.4622 -15.7781 -5.0206 -5.1009 -6.4834 -5.7063 -12.6479 -22.6338 -26.7577 -28.0326 -26.8645 -24.6351 -22.5742 -19.8085 -20.8452 -23.3459 -29.2205 -28.6131 -28.6515 -28.6928 -28.6895 -28.6213 -28.3946 -15.7782 -9.4623 -9.4622 -5.0206 -5.0206 -5.5295 -5.7063 -26.1755 -25.4315 -27.2316 -29.9313 -26.1245 -25.3741 -20.6277 -18.3202 -19.6063 -22.4762 -28.5589 -6.2448 -4.9759 -3.3361 -28.5590 -28.5591 -25.8949 -30.0557 -25.8949 -22.2953 -23.8188 -20.2176 -20.2191 -18.5704 -14.8203 -17.1738 -9.6949 -11.2304 -11.2304 -6.3136 -7.3417 -7.3417 -12.0092 -12.0092 -12.0092
-6.2862 -5.5700 -2.3387 -25.7977 -28.5591 -30.0011 -30.0013 -25.7935 -22.1556 -25.4014 -20.2623 -23.4321 -18.6637 -17.3866 -17.3866 -10.1929 -11.8025 -11.8025 -6.5888 -7.6409 -7.6409 -12.0989 -12.0989 -12.0989 -28.6054 -28.6399 -28.6839 -28.6963 -28.6481 -28.4840 -17.4353 -9.6225 -17.4353 -4.9682 -5.0345 -6.1863 -5.2560 -11.2895 -21.5908 -26.6753 -28.0777 -26.9444 -24.8540 -22.8065 -20.1027 -21.1545 -23.5857 -29.3051 -28.6054 -28.6399 -28.6839 -28.6963 -28.6481 -28.4840 -17.4353 -9.6226 -9.6225 -4.9682 -4.9682 -5.0953 -5.2560 -25.0540 -24.5375 -27.0996 -29.9869 -26.3200 -25.6217 -20.9471 -18.6427 -19.8687 -22.6564 -28.5589 -6.2862 -5.5700 -2.3387 -25.7977 -28.5591 -25.7936 -30.0013 -25.7935 -22.1556 -23.8420 -20.2604 -20.2623 -18.6634 -14.9941 -17.3864 -10.1929 -11.8025 -11.8025 -6.5888 -7.6409 -7.6409 -12.0989 -12.0989 -12.0989
-6.2844 -5.9498 -3.3494 -16.7260 -28.5591 -29.9341 -29.9342 -25.6759 -22.0027 -25.2929 -20.3017 -23.4624 -18.7535 -17.5628 -17.5628 -10.7773 -12.4741 -12.4741 -6.8994 -7.9882 -7.9882 -12.1190 -12.1190 -12.1190 -28.5986 -28.6292 -28.6727 -28.6990 -28.6676 -28.5483 -18.6868 -9.9685 -18.6868 -5.0311 -5.0870 -5.9015 -4.8481 -9.9677 -20.4132 -26.5605 -28.0976 -26.9834 -24.9983 -22.9530 -20.2940 -21.3893 -23.7822 -29.3792 -28.5986 -28.6292 -28.6727 -28.6990 -28.6676 -28.5483 -18.6869 -9.9686 -9.9685 -5.0311 -5.0311 -4.7024 -4.8481 -23.7713 -23.5093 -26.9413 -30.0093 -26.4420 -25.7864 -21.1637 -18.8837 -20.0784 -22.8114 -28.5589 -6.2844 -5.9498 -3.3494 -16.7260 -28.5591 -25.6759 -29.9342 -25.6759 -22.0027 -23.8614 -20.2993 -20.3017 -18.7533 -15.1383 -17.5626 -10.7773 -12.4741 -12.4741 -6.8994 -7.9882 -7.9882 -12.1190 -12.1190 -12.1190
-6.2649 -6.1632 -4.3686 -7.8189 -28.5590 -29.8580 -29.8581 -25.5490 -21.8469 -25.1755 -20.3387 -23.4900 -18.8401 -17.7133 -17.7133 -11.4154 -13.2089 -13.2089 -7.2264 -8.3630 -8.3630 -12.1089 -12.1089 -12.1089 -28.5927 -28.6196 -28.6606 -28.6971 -28.6818 -28.5949 -19.5869 -10.6106 -19.5869 -5.2199 -5.2681 -5.6152 -4.4677 -8.7821 -19.1575 -26.4132 -28.0930 -26.9839 -25.0810 -23.0334 -20.4127 -21.5664 -23.9409 -29.4428 -28.5927 -28.6196 -28.6606 -28.6971 -28.6818 -28.5949 -19.5870 -10.6107 -10.6106 -5.2199 -5.2198 -4.3385 -4.4677 -22.3674 -22.3786 -26.7558 -30.0012 -26.5048 -25.8847 -21.3060 -19.0640 -20.2455 -22.9430 -28.5589 -6.2649 -6.1632 -4.3686 -7.8189 -28.5590 -25.5491 -29.8581 -25.5490 -21.8469 -23.8780 -20.3354 -20.3387 -18.8399 -15.2633 -17.7131 -11.4154 -13.2089 -13.2089 -7.2264 -8.3630 -8.3630 -12.1089 -12.1089 -12.1089
-6.2423 -6.2611 -5.1467 -2.6391 -28.5590 -29.7759 -29.7760 -25.4182 -21.6950 -25.0540 -20.3730 -23.5151 -18.9234 -17.8466 -17.8466 -12.0581 -13.9506 -13.9506 -7.5496 -8.7399 -8.7399 -12.1049 -12.1049 -12.1049 -28.5877 -28.6111 -28.6486 -28.6909 -28.6916 -28.6288 -20.2167 -11.5859 -20.2167 -5.5070 -5.5494 -5.3178 -4.1046 -7.8119 -17.8923 -26.2343 -28.0649 -26.9482 -25.1140 -23.0635 -20.4821 -21.7001 -24.0672 -29.4964 -28.5877 -28.6111 -28.6486 -28.6909 -28.6916 -28.6288 -20.2168 -11.5860 -11.5859 -5.5070 -5.5070 -3.9919 -4.1046 -20.8874 -21.1808 -26.5434 -29.9652 -26.5203 -25.9307 -21.3963 -19.2007 -20.3796 -23.0537 -28.5589 -6.2423 -6.2611 -5.1467 -2.6391 -28.5590 -25.4182 -29.7760 -25.4182 -21.6950 -23.8920 -20.3686 -20.3730 -18.9231 -15.3768 -17.8463 -12.0581 -13.9506 -13.9506 -7.5496 -8.7399 -8.7399 -12.1049 -12.1049 -12.1049
-6.2231 -6.2886 -5.6833 -2.5421 -23.6974 -29.6900 -29.6901 -25.2872 -21.5519 -24.9317 -20.4047 -23.5380 -19.0037 -17.9690 -17.9690 -12.6673 -14.6548 -14.6548 -7.8627 -9.1083 -9.1083 -12.1368 -12.1368 -12.1368 -28.5834 -28.6036 -28.6372 -28.6813 -28.6974 -28.6536 -20.6511 -12.8295 -20.6511 -5.8326 -5.8702 -5.0116 -3.7582 -7.0634 -16.6583 -26.0164 -28.0146 -26.8795 -25.1074 -23.0548 -20.5187 -21.8010 -24.1656 -29.5408 -28.5834 -28.6036 -28.6372 -28.6813 -28.6974 -28.6536 -20.6512 -12.8296 -12.8295 -5.8326 -5.8326 -3.6609 -3.7582 -19.3836 -19.9481 -26.2961 -29.9037 -26.4981 -25.9360 -21.4501 -19.3057 -20.4879 -23.1457 -28.5589 -6.2231 -6.2886 -5.6833 -2.5421 -23.6974 -25.2872 -29.6901 -25.2872 -21.5519 -23.9030 -20.3983 -20.4047 -19.0033 -15.4846 -17.9686 -12.6673 -14.6548 -14.6548 -7.8627 -9.1083 -9.1083 -12.1368 -12.1368 -12.1368
-6.2089 -6.2805 -6.0167 -3.6227 -14.4268 -29.6023 -29.6023 -25.1592 -21.4208 -24.8120 -20.4349 -23.5599 -19.0814 -18.0852 -18.0852 -13.2168 -15.2912 -15.2912 -8.1671 -9.4668 -9.4668 -12.2262 -12.2262 -12.2262 -28.5797 -28.5971 -28.6267 -28.6697 -28.6990 -28.6716 -20.9491 -14.1861 -20.9491 -6.1306 -6.1638 -4.7203 -3.4430 -6.4632 -15.4217 -25.7049 -27.9439 -26.7807 -25.0695 -23.0155 -20.5320 -21.8759 -24.2399 -29.5767 -28.5797 -28.5971 -28.6267 -28.6697 -28.6990 -28.6716 -20.9491 -14.1862 -14.1861 -6.1306 -6.1306 -3.3588 -3.4430 -17.9382 -18.6823 -25.9583 -29.8192 -26.4453 -25.9093 -21.4770 -19.3860 -20.5752 -23.2205 -28.5589 -6.2089 -6.2805 -6.0167 -3.6227 -14.4268 -25.1593 -29.6023 -25.1592 -21.4208 -23.9119 -20.4253 -20.4349 -19.0810 -15.5905 -18.0848 -13.2168 -15.2912 -15.2912 -8.1671 -9.4668 -9.4668 -12.2262 -12.2262 -12.2262
-6.1989 -6.2592 -6.1966 -4.5870 -5.9641 -29.5146 -29.5147 -25.0373 -21.3043 -24.6991 -20.4673 -23.5838 -19.1581 -18.1992 -18.1992 -13.6905 -15.8424 -15.8424 -8.4680 -9.8202 -9.8202 -12.3886 -12.3886 -12.3886 -28.5765 -28.5914 -28.6174 -28.6575 -28.6960 -28.6846 -21.1542 -15.4993 -21.1542 -6.3735 -6.4026 -4.4738 -3.1751 -5.9393 -14.1309 -25.2330 -27.8544 -26.6548 -25.0061 -22.9499 -20.5259 -21.9276 -24.2923 -29.6043 -28.5765 -28.5914 -28.6174 -28.6575 -28.6960 -28.6846 -21.1543 -15.4994 -15.4993 -6.3735 -6.3735 -3.1017 -3.1751 -16.6495 -17.3768 -25.4628 -29.7138 -26.3666 -25.8561 -21.4812 -19.4437 -20.6438 -23.2794 -28.5589 -6.1989 -6.2592 -6.1966 -4.5870 -5.9641 -25.0373 -29.5147 -25.0373 -21.3043 -23.9206 -20.4521 -20.4673 -19.1577 -15.6978 -18.1987 -13.6905 -15.8424 -15.8424 -8.4680 -9.8202 -9.8202 -12.3886 -12.3886 -12.3886
-6.1919 -6.2371 -6.2730 -5.3023 -2.3030 -29.1154 -29.4287 -24.9234 -21.2038 -24.5975 -20.5073 -23.6142 -19.2362 -18.3149 -18.3149 -14.0838 -16.3036 -16.3036 -8.7769 -10.1805 -10.1805 -12.6357 -12.6357 -12.6357 -28.5738 -28.5866 -28.6091 -28.6456 -28.6887 -28.6934 -21.2978 -16.6600 -21.2978 -6.5832 -6.6084 -4.2961 -2.9662 -5.4564 -12.7792 -24.5695 -27.7478 -26.5038 -24.9205 -22.8586 -20.5001 -21.9556 -24.3242 -29.6238 -28.5738 -28.5866 -28.6091 -28.6456 -28.6887 -28.6934 -21.2979 -16.6601 -16.6600 -6.5832 -6.5832 -2.9019 -2.9662 -15.5239 -16.0146 -24.7784 -29.5889 -26.2641 -25.7785 -21.4626 -19.4776 -20.6934 -23.3227 -28.5589 -6.1919 -6.2371 -6.2730 -5.3023 -2.3030 -24.6108 -29.4287 -24.9234 -21.2038 -23.9319 -20.4817 -20.5073 -19.2356 -15.8099 -18.3144 -14.0838 -16.3036 -16.3036 -8.7769 -10.1805 -10.1805 -12.6357 -12.6357 -12.6357
-6.1866 -6.2191 -6.2888 -5.7839 -2.7959 -22.1482 -29.3458 -24.8193 -21.1197 -24.5107 -20.5612 -23.6566 -19.3200 -18.4374 -18.4374 -14.4015 -16.6806 -16.6806 -9.1118 -10.5687 -10.5687 -12.9800 -12.9800 -12.9800 -28.5715 -28.5824 -28.6019 -28.6345 -28.6785 -28.6982 -21.4019 -17.6187 -21.4019 -6.8511 -6.8729 -4.2262 -2.8411 -4.9985 -11.4028 -23.7105 -27.6253 -26.3285 -24.8133 -22.7395 -20.4506 -21.9574 -24.3356 -29.6349 -28.5715 -28.5824 -28.6019 -28.6345 -28.6785 -28.6982 -21.4020 -17.6187 -17.6187 -6.8511 -6.8511 -2.7842 -2.8411 -14.5140 -14.5656 -23.9005 -29.4450 -26.1382 -25.6760 -21.4179 -19.4836 -20.7223 -23.3506 -28.5589 -6.1866 -6.2191 -6.2888 -5.7839 -2.7959 -17.6116 -29.3458 -24.8193 -21.1197 -23.9479 -20.5170 -20.5612 -19.3193 -15.9318 -18.4368 -14.4015 -16.6806 -16.6806 -9.1118 -10.5687 -10.5687 -12.9800 -12.9800 -12.9800
-6.1820 -6.2060 -6.2757 -6.0741 -3.8854 -12.9671 -29.2669 -24.7260 -21.0515 -24.4401 -20.6353 -23.7161 -19.4160 -18.5734 -18.5734 -14.6547 -16.9850 -16.9850 -9.4969 -11.0126 -11.0126 -13.4372 -13.4372 -13.4372 -28.5696 -28.5788 -28.5956 -28.6243 -28.6667 -28.6986 -21.4815 -18.3744 -21.4815 -7.2422 -7.2611 -4.2634 -2.7898 -4.5673 -10.0783 -22.6707 -27.4877 -26.1287 -24.6827 -22.5876 -20.3711 -21.9285 -24.3257 -29.6372 -28.5696 -28.5788 -28.5956 -28.6243 -28.6667 -28.6986 -21.4816 -18.3744 -18.3744 -7.2422 -7.2422 -2.7391 -2.7898 -13.5935 -13.0256 -22.8432 -29.2820 -25.9870 -25.5452 -21.3418 -19.4564 -20.7273 -23.3628 -28.5589 -6.1820 -6.2060 -6.2757 -6.0741 -3.8854 -8.5777 -29.2669 -24.7260 -21.0515 -23.9694 -20.5581 -20.6353 -19.4152 -16.0703 -18.5726 -14.6547 -16.9850 -16.9850 -9.4969 -11.0126 -11.0126 -13.4372 -13.4372 -13.4372
-6.1777 -6.1970 -6.2534 -6.2235 -4.7894 -4.9860 -29.1928 -24.6438 -20.9980 -24.3844 -20.7345 -23.7973 -19.5324 -18.7311 -18.7311 -14.8567 -17.2306 -17.2306 -9.9574 -11.5421 -11.5421 -14.0238 -14.0238 -14.0238 -28.5680 -28.5758 -28.5901 -28.6152 -28.6545 -28.6945 -21.5467 -18.9527 -21.5467 -7.7849 -7.8015 -4.4011 -2.7999 -4.1772 -8.9066 -21.4793 -27.3356 -25.9027 -24.5250 -22.3966 -20.2545 -21.8640 -24.2927 -29.6301 -28.5680 -28.5758 -28.5901 -28.6152 -28.6545 -28.6945 -21.5468 -18.9528 -18.9527 -7.7849 -7.7849 -2.7544 -2.7999 -12.7437 -11.4328 -21.6346 -29.0987 -25.8076 -25.3814 -21.2276 -19.3899 -20.7053 -23.3584 -28.5589 -6.1777 -6.1970 -6.2534 -6.2235 -4.7894 -2.8258 -29.1928 -24.6438 -20.9980 -23.9949 -20.6030 -20.7345 -19.5314 -16.2342 -18.7301 -14.8567 -17.2306 -17.2306 -9.9574 -11.5421 -11.5421 -14.0238 -14.0238 -14.0238
-6.1735 -6.1905 -6.2321 -6.2812 -5.4432 -2.2876 -27.8838 -24.5726 -20.9576 -24.3405 -20.8613 -23.9029 -19.6773 -18.9181 -18.9181 -15.0209 -17.4314 -17.4314 -10.5070 -12.1737 -12.1737 -14.7429 -14.7429 -14.7429 -28.5666 -28.5732 -28.5855 -28.6072 -28.6428 -28.6864 -21.6040 -19.3881 -21.6040 -8.5149 -8.5296 -4.6564 -2.8729 -3.8398 -7.9629 -20.1805 -27.1691 -25.6486 -24.3362 -22.1605 -20.0944 -21.7600 -24.2352 -29.6133 -28.5666 -28.5732 -28.5855 -28.6072 -28.6428 -28.6864 -21.6041 -19.3881 -19.3881 -8.5149 -8.5149 -2.8320 -2.8729 -11.9351 -9.8711 -20.3160 -28.8935 -25.5961 -25.1793 -21.0694 -19.2795 -20.6534 -23.3372 -28.5589 -6.1735 -6.1905 -6.2321 -6.2812 -5.4432 -2.3603 -27.8838 -24.5726 -20.9576 -24.0210 -20.6471 -20.8613 -19.6760 -16.4316 -18.9168 -15.0209 -17.4314 -17.4314 -10.5070 -12.1737 -12.1737 -14.7429 -14.7429 -14.7429
-6.1694 -6.1854 -6.2154 -6.2873 -5.8724 -3.0183 -19.5434 -24.5116 -20.9282 -24.3037 -21.0148 -24.0328 -19.8553 -19.1387 -19.1387 -15.1589 -17.5994 -17.5994 -11.1282 -12.8885 -12.8885 -15.5618 -15.5618 -15.5618 -28.5654 -28.5710 -28.5814 -28.6002 -28.6318 -28.6756 -21.6575 -19.7140 -21.6575 -9.4626 -9.4757 -5.0380 -2.9977 -3.5528 -7.2454 -18.8395 -26.9888 -25.3650 -24.1132 -21.8758 -19.8877 -21.6149 -24.1529 -29.5865 -28.5654 -28.5710 -28.5814 -28.6002 -28.6318 -28.6756 -21.6576 -19.7140 -19.7140 -9.4626 -9.4626 -2.9608 -2.9977 -11.1305 -8.4690 -18.9495 -28.6654 -25.3499 -24.9351 -20.8642 -19.1236 -20.5710 -23.2993 -28.5589 -6.1694 -6.1854 -6.2154 -6.2873 -5.8724 -3.3479 -19.5434 -24.5116 -20.9282 -24.0439 -20.6853 -21.0148 -19.8537 -16.6667 -19.1371 -15.1589 -17.5994 -17.5994 -11.1282 -12.8885 -12.8885 -15.5618 -15.5618 -15.5618
