   0.0000 0.0477 0.0729 0.0595 0.0356 0.0178 0.0095 0.0090 0.0130 0.0192 0.0254 0.0301 0.0321 0.0314 0.0288 0.0257 0.0231 0.0217 0.0218 0.0229 0.0244 0.0257 0.0264 0.0265 0.0000 0.0002 0.0017 0.0062 0.0149 0.0262 0.0360 0.0404 0.0385 0.0321 0.0249 0.0196 0.0176 0.0185 0.0213 0.0245 0.0270 0.0282 0.0282 0.0271 0.0256 0.0243 0.0236 0.0235 0.0000 0.0477 0.0729 0.0595 0.0356 0.0178 0.0095 0.0090 0.0130 0.0192 0.0254 0.0301 0.0321 0.0314 0.0288 0.0257 0.0231 0.0217 0.0218 0.0229 0.0244 0.0257 0.0264 0.0265 0.0000 0.0002 0.0017 0.0062 0.0149 0.0262 0.0360 0.0404 0.0385 0.0321 0.0249 0.0196 0.0176 0.0185 0.0213 0.0245 0.0270 0.0282 0.0282 0.0271 0.0256 0.0243 0.0236 0.0235 
   0.0000 0.0305 0.0619 0.0633 0.0447 0.0251 0.0132 0.0095 0.0116 0.0168 0.0229 0.0281 0.0312 0.0316 0.0298 0.0269 0.0241 0.0223 0.0218 0.0225 0.0238 0.0251 0.0261 0.0265 0.0000 0.0001 0.0012 0.0045 0.0116 0.0218 0.0320 0.0384 0.0390 0.0345 0.0277 0.0218 0.0185 0.0182 0.0202 0.0232 0.0259 0.0277 0.0281 0.0275 0.0262 0.0249 0.0239 0.0235 0.0000 0.0305 0.0619 0.0633 0.0447 0.0251 0.0132 0.0095 0.0116 0.0168 0.0229 0.0281 0.0312 0.0316 0.0298 0.0269 0.0241 0.0223 0.0218 0.0225 0.0238 0.0251 0.0261 0.0265 0.0000 0.0001 0.0012 0.0045 0.0116 0.0218 0.0320 0.0384 0.0390 0.0345 0.0277 0.0218 0.0185 0.0182 0.0202 0.0232 0.0259 0.0277 0.0281 0.0275 0.0262 0.0249 0.0239 0.0235 
   0.0000 0.0195 0.0494 0.0616 0.0514 0.0329 0.0183 0.0113 0.0110 0.0148 0.0205 0.0260 0.0299 0.0313 0.0304 0.0280 0.0252 0.0231 0.0221 0.0223 0.0233 0.0246 0.0257 0.0263 0.0000 0.0001 0.0008 0.0033 0.0089 0.0178 0.0279 0.0357 0.0385 0.0361 0.0303 0.0242 0.0199 0.0185 0.0195 0.0220 0.0248 0.0269 0.0279 0.0277 0.0267 0.0254 0.0243 0.0237 0.0000 0.0195 0.0494 0.0616 0.0514 0.0329 0.0183 0.0113 0.0110 0.0148 0.0205 0.0260 0.0299 0.0313 0.0304 0.0280 0.0252 0.0231 0.0221 0.0223 0.0233 0.0246 0.0257 0.0263 0.0000 0.0001 0.0008 0.0033 0.0089 0.0178 0.0279 0.0357 0.0385 0.0361 0.0303 0.0242 0.0199 0.0185 0.0195 0.0220 0.0248 0.0269 0.0279 0.0277 0.0267 0.0254 0.0243 0.0237 
   0.0000 0.0125 0.0379 0.0560 0.0545 0.0400 0.0243 0.0144 0.0114 0.0135 0.0183 0.0238 0.0283 0.0306 0.0307 0.0289 0.0263 0.0240 0.0225 0.0223 0.0229 0.0241 0.0252 0.0260 0.0000 0.0001 0.0005 0.0024 0.0068 0.0144 0.0239 0.0325 0.0372 0.0368 0.0325 0.0266 0.0217 0.0192 0.0192 0.0211 0.0237 0.0261 0.0275 0.0277 0.0271 0.0259 0.0248 0.0240 0.0000 0.0125 0.0379 0.0560 0.0545 0.0400 0.0243 0.0144 0.0114 0.0135 0.0183 0.0238 0.0283 0.0306 0.0307 0.0289 0.0263 0.0240 0.0225 0.0223 0.0229 0.0241 0.0252 0.0260 0.0000 0.0001 0.0005 0.0024 0.0068 0.0144 0.0239 0.0325 0.0372 0.0368 0.0325 0.0266 0.0217 0.0192 0.0192 0.0211 0.0237 0.0261 0.0275 0.0277 0.0271 0.0259 0.0248 0.0240 
   0.0000 0.0080 0.0282 0.0484 0.0543 0.0453 0.0305 0.0186 0.0129 0.0128 0.0165 0.0216 0.0264 0.0296 0.0306 0.0295 0.0273 0.0249 0.0231 0.0224 0.0227 0.0236 0.0248 0.0257 0.0000 0.0000 0.0004 0.0017 0.0051 0.0115 0.0202 0.0290 0.0352 0.0368 0.0341 0.0289 0.0237 0.0203 0.0193 0.0204 0.0227 0.0251 0.0269 0.0276 0.0273 0.0263 0.0252 0.0243 0.0000 0.0080 0.0282 0.0484 0.0543 0.0453 0.0305 0.0186 0.0129 0.0128 0.0165 0.0216 0.0264 0.0296 0.0306 0.0295 0.0273 0.0249 0.0231 0.0224 0.0227 0.0236 0.0248 0.0257 0.0000 0.0000 0.0004 0.0017 0.0051 0.0115 0.0202 0.0290 0.0352 0.0368 0.0341 0.0289 0.0237 0.0203 0.0193 0.0204 0.0227 0.0251 0.0269 0.0276 0.0273 0.0263 0.0252 0.0243 
   0.0000 0.0051 0.0206 0.0404 0.0514 0.0483 0.0362 0.0235 0.0154 0.0131 0.0152 0.0196 0.0245 0.0283 0.0301 0.0299 0.0282 0.0259 0.0239 0.0227 0.0226 0.0233 0.0243 0.0253 0.1000 0.0200 0.0002 0.0012 0.0038 0.0091 0.0168 0.0255 0.0326 0.0360 0.0350 0.0309 0.0258 0.0217 0.0198 0.0200 0.0218 0.0242 0.0261 0.0273 0.0274 0.0267 0.0257 0.0247 0.0000 0.0051 0.0206 0.0404 0.0514 0.0483 0.0362 0.0235 0.0154 0.0131 0.0152 0.0196 0.0245 0.0283 0.0301 0.0299 0.0282 0.0259 0.0239 0.0227 0.0226 0.0233 0.0243 0.0253 0.1000 0.0200 0.0002 0.0012 0.0038 0.0091 0.0168 0.0255 0.0326 0.0360 0.0350 0.0309 0.0258 0.0217 0.0198 0.0200 0.0218 0.0242 0.0261 0.0273 0.0274 0.0267 0.0257 0.0247 
   0.0000 0.0033 0.0148 0.0326 0.0466 0.0490 0.0407 0.0286 0.0188 0.0142 0.0145 0.0179 0.0226 0.0267 0.0293 0.0299 0.0288 0.0268 0.0247 0.0232 0.0227 0.0231 0.0239 0.0249 0.1000 0.0488 0.0106 0.0016 0.0028 0.0071 0.0138 0.0221 0.0297 0.0345 0.0352 0.0324 0.0278 0.0234 0.0206 0.0200 0.0212 0.0233 0.0253 0.0268 0.0273 0.0269 0.0261 0.0251 0.0000 0.0033 0.0148 0.0326 0.0466 0.0490 0.0407 0.0286 0.0188 0.0142 0.0145 0.0179 0.0226 0.0267 0.0293 0.0299 0.0288 0.0268 0.0247 0.0232 0.0227 0.0231 0.0239 0.0249 0.1000 0.0488 0.0106 0.0016 0.0028 0.0071 0.0138 0.0221 0.0297 0.0345 0.0352 0.0324 0.0278 0.0234 0.0206 0.0200 0.0212 0.0233 0.0253 0.0268 0.0273 0.0269 0.0261 0.0251 
   0.0000 0.0021 0.0105 0.0258 0.0409 0.0476 0.0436 0.0333 0.0228 0.0163 0.0146 0.0167 0.0208 0.0250 0.0282 0.0296 0.0291 0.0275 0.0255 0.0238 0.0230 0.0230 0.0236 0.0245 0.1000 0.0672 0.0264 0.0064 0.0028 0.0055 0.0112 0.0188 0.0266 0.0324 0.0347 0.0334 0.0296 0.0252 0.0218 0.0204 0.0208 0.0225 0.0245 0.0262 0.0270 0.0270 0.0264 0.0255 0.0000 0.0021 0.0105 0.0258 0.0409 0.0476 0.0436 0.0333 0.0228 0.0163 0.0146 0.0167 0.0208 0.0250 0.0282 0.0296 0.0291 0.0275 0.0255 0.0238 0.0230 0.0230 0.0236 0.0245 0.1000 0.0672 0.0264 0.0064 0.0028 0.0055 0.0112 0.0188 0.0266 0.0324 0.0347 0.0334 0.0296 0.0252 0.0218 0.0204 0.0208 0.0225 0.0245 0.0262 0.0270 0.0270 0.0264 0.0255 
   0.0000 0.0013 0.0074 0.0199 0.0348 0.0446 0.0448 0.0371 0.0270 0.0190 0.0155 0.0160 0.0192 0.0233 0.0269 0.0289 0.0292 0.0281 0.0263 0.0245 0.0233 0.0230 0.0234 0.0242 0.1000 0.0790 0.0424 0.0152 0.0049 0.0047 0.0090 0.0159 0.0235 0.0300 0.0337 0.0338 0.0310 0.0269 0.0232 0.0210 0.0207 0.0218 0.0237 0.0255 0.0267 0.0270 0.0266 0.0258 0.0000 0.0013 0.0074 0.0199 0.0348 0.0446 0.0448 0.0371 0.0270 0.0190 0.0155 0.0160 0.0192 0.0233 0.0269 0.0289 0.0292 0.0281 0.0263 0.0245 0.0233 0.0230 0.0234 0.0242 0.1000 0.0790 0.0424 0.0152 0.0049 0.0047 0.0090 0.0159 0.0235 0.0300 0.0337 0.0338 0.0310 0.0269 0.0232 0.0210 0.0207 0.0218 0.0237 0.0255 0.0267 0.0270 0.0266 0.0258 
   0.0000 0.0009 0.0052 0.0152 0.0290 0.0405 0.0443 0.0399 0.0309 0.0223 0.0171 0.0160 0.0180 0.0217 0.0254 0.0281 0.0290 0.0285 0.0270 0.0252 0.0238 0.0232 0.0232 0.0239 0.1000 0.0866 0.0564 0.0265 0.0097 0.0051 0.0075 0.0132 0.0205 0.0274 0.0321 0.0336 0.0320 0.0285 0.0247 0.0219 0.0209 0.0214 0.0230 0.0248 0.0262 0.0268 0.0267 0.0261 0.0000 0.0009 0.0052 0.0152 0.0290 0.0405 0.0443 0.0399 0.0309 0.0223 0.0171 0.0160 0.0180 0.0217 0.0254 0.0281 0.0290 0.0285 0.0270 0.0252 0.0238 0.0232 0.0232 0.0239 0.1000 0.0866 0.0564 0.0265 0.0097 0.0051 0.0075 0.0132 0.0205 0.0274 0.0321 0.0336 0.0320 0.0285 0.0247 0.0219 0.0209 0.0214 0.0230 0.0248 0.0262 0.0268 0.0267 0.0261 
