   0.0000 0.1180 0.1859 0.1536 0.1035 0.0533 0.0199 0.0050 0.0008 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0009 0.0042 0.0139 0.0351 0.0708 0.1170 0.1620 0.1907 0.1932 0.1700 0.1309 0.0887 0.0531 0.0280 0.0131 0.0054 0.0019 0.0006 0.0002 0.0000 0.0000 0.0000 0.1180 0.1859 0.1536 0.1035 0.0533 0.0199 0.0050 0.0008 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0009 0.0042 0.0139 0.0351 0.0708 0.1170 0.1620 0.1907 0.1932 0.1700 0.1309 0.0887 0.0531 0.0280 0.0131 0.0054 0.0019 0.0006 0.0002 0.0000 0.0000 
   0.0000 0.0425 0.1236 0.1634 0.1407 0.0934 0.0493 0.0199 0.0059 0.0012 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0004 0.0020 0.0072 0.0200 0.0446 0.0817 0.1258 0.1651 0.1870 0.1844 0.1597 0.1220 0.0826 0.0498 0.0267 0.0127 0.0054 0.0020 0.0007 0.0002 0.0000 0.0000 0.0425 0.1236 0.1634 0.1407 0.0934 0.0493 0.0199 0.0059 0.0012 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0004 0.0020 0.0072 0.0200 0.0446 0.0817 0.1258 0.1651 0.1870 0.1844 0.1597 0.1220 0.0826 0.0498 0.0267 0.0127 0.0054 0.0020 0.0007 0.0002 0.0000 
   0.0000 0.0153 0.0649 0.1249 0.1489 0.1273 0.0851 0.0458 0.0195 0.0064 0.0016 0.0003 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0002 0.0009 0.0036 0.0110 0.0268 0.0540 0.0916 0.1329 0.1667 0.1826 0.1759 0.1501 0.1139 0.0771 0.0467 0.0253 0.0123 0.0053 0.0021 0.0007 0.0002 0.0000 0.0153 0.0649 0.1249 0.1489 0.1273 0.0851 0.0458 0.0195 0.0064 0.0016 0.0003 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0002 0.0009 0.0036 0.0110 0.0268 0.0540 0.0916 0.1329 0.1667 0.1826 0.1759 0.1501 0.1139 0.0771 0.0467 0.0253 0.0123 0.0053 0.0021 0.0007 0.0002 
   0.0000 0.0055 0.0307 0.0786 0.1239 0.1373 0.1156 0.0777 0.0426 0.0190 0.0068 0.0019 0.0004 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0004 0.0018 0.0058 0.0155 0.0340 0.0632 0.1005 0.1385 0.1670 0.1777 0.1677 0.1412 0.1064 0.0720 0.0439 0.0241 0.0119 0.0053 0.0021 0.0007 0.0000 0.0055 0.0307 0.0786 0.1239 0.1373 0.1156 0.0777 0.0426 0.0190 0.0068 0.0019 0.0004 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0004 0.0018 0.0058 0.0155 0.0340 0.0632 0.1005 0.1385 0.1670 0.1777 0.1677 0.1412 0.1064 0.0720 0.0439 0.0241 0.0119 0.0053 0.0021 0.0007 
   0.0000 0.0020 0.0137 0.0439 0.0872 0.1215 0.1273 0.1054 0.0711 0.0397 0.0184 0.0070 0.0021 0.0005 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0002 0.0008 0.0030 0.0086 0.0206 0.0416 0.0720 0.1082 0.1427 0.1663 0.1724 0.1597 0.1329 0.0996 0.0674 0.0413 0.0228 0.0115 0.0052 0.0021 0.0000 0.0020 0.0137 0.0439 0.0872 0.1215 0.1273 0.1054 0.0711 0.0397 0.0184 0.0070 0.0021 0.0005 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0002 0.0008 0.0030 0.0086 0.0206 0.0416 0.0720 0.1082 0.1427 0.1663 0.1724 0.1597 0.1329 0.0996 0.0674 0.0413 0.0228 0.0115 0.0052 0.0021 
   0.0000 0.0007 0.0059 0.0227 0.0547 0.0926 0.1181 0.1185 0.0966 0.0653 0.0371 0.0177 0.0070 0.0023 0.0006 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0004 0.0015 0.0047 0.0121 0.0262 0.0492 0.0801 0.1148 0.1457 0.1647 0.1668 0.1521 0.1252 0.0933 0.0631 0.0388 0.0217 0.0110 0.0051 0.0000 0.0007 0.0059 0.0227 0.0547 0.0926 0.1181 0.1185 0.0966 0.0653 0.0371 0.0177 0.0070 0.0023 0.0006 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0004 0.0015 0.0047 0.0121 0.0262 0.0492 0.0801 0.1148 0.1457 0.1647 0.1668 0.1521 0.1252 0.0933 0.0631 0.0388 0.0217 0.0110 0.0051 
   0.0000 0.0003 0.0025 0.0111 0.0315 0.0632 0.0957 0.1142 0.1106 0.0888 0.0602 0.0346 0.0170 0.0070 0.0025 0.0007 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4000 0.1600 0.0000 0.0000 0.0000 0.0002 0.0007 0.0025 0.0068 0.0160 0.0322 0.0566 0.0877 0.1204 0.1476 0.1624 0.1612 0.1448 0.1180 0.0876 0.0592 0.0365 0.0206 0.0106 0.0000 0.0003 0.0025 0.0111 0.0315 0.0632 0.0957 0.1142 0.1106 0.0888 0.0602 0.0346 0.0170 0.0070 0.0025 0.0007 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4000 0.1600 0.0000 0.0000 0.0000 0.0002 0.0007 0.0025 0.0068 0.0160 0.0322 0.0566 0.0877 0.1204 0.1476 0.1624 0.1612 0.1448 0.1180 0.0876 0.0592 0.0365 0.0206 0.0106 
   0.0000 0.0001 0.0010 0.0052 0.0171 0.0397 0.0698 0.0972 0.1099 0.1033 0.0820 0.0555 0.0323 0.0162 0.0070 0.0026 0.0008 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4000 0.3136 0.1408 0.0256 0.0000 0.0001 0.0004 0.0013 0.0038 0.0094 0.0204 0.0384 0.0639 0.0945 0.1249 0.1486 0.1596 0.1555 0.1378 0.1113 0.0822 0.0556 0.0344 0.0195 0.0000 0.0001 0.0010 0.0052 0.0171 0.0397 0.0698 0.0972 0.1099 0.1033 0.0820 0.0555 0.0323 0.0162 0.0070 0.0026 0.0008 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.4000 0.3136 0.1408 0.0256 0.0000 0.0001 0.0004 0.0013 0.0038 0.0094 0.0204 0.0384 0.0639 0.0945 0.1249 0.1486 0.1596 0.1555 0.1378 0.1113 0.0822 0.0556 0.0344 0.0195 
   0.0000 0.0000 0.0004 0.0024 0.0088 0.0233 0.0469 0.0749 0.0974 0.1055 0.0967 0.0759 0.0514 0.0302 0.0155 0.0069 0.0026 0.0009 0.0002 0.0001 0.0000 0.0000 0.0000 0.0000 0.4000 0.3689 0.2652 0.1270 0.0348 0.0041 0.0002 0.0006 0.0020 0.0054 0.0125 0.0251 0.0447 0.0708 0.1005 0.1286 0.1488 0.1564 0.1498 0.1311 0.1051 0.0773 0.0522 0.0325 0.0000 0.0000 0.0004 0.0024 0.0088 0.0233 0.0469 0.0749 0.0974 0.1055 0.0967 0.0759 0.0514 0.0302 0.0155 0.0069 0.0026 0.0009 0.0002 0.0001 0.0000 0.0000 0.0000 0.0000 0.4000 0.3689 0.2652 0.1270 0.0348 0.0041 0.0002 0.0006 0.0020 0.0054 0.0125 0.0251 0.0447 0.0708 0.1005 0.1286 0.1488 0.1564 0.1498 0.1311 0.1051 0.0773 0.0522 0.0325 
   0.0000 0.0000 0.0002 0.0011 0.0044 0.0130 0.0295 0.0532 0.0785 0.0967 0.1010 0.0906 0.0704 0.0477 0.0283 0.0147 0.0067 0.0027 0.0009 0.0003 0.0001 0.0000 0.0000 0.0000 0.4000 0.3888 0.3365 0.2320 0.1159 0.0385 0.0076 0.0010 0.0011 0.0030 0.0074 0.0159 0.0301 0.0510 0.0773 0.1059 0.1314 0.1483 0.1528 0.1441 0.1247 0.0992 0.0727 0.0491 0.0000 0.0000 0.0002 0.0011 0.0044 0.0130 0.0295 0.0532 0.0785 0.0967 0.1010 0.0906 0.0704 0.0477 0.0283 0.0147 0.0067 0.0027 0.0009 0.0003 0.0001 0.0000 0.0000 0.0000 0.4000 0.3888 0.3365 0.2320 0.1159 0.0385 0.0076 0.0010 0.0011 0.0030 0.0074 0.0159 0.0301 0.0510 0.0773 0.1059 0.1314 0.1483 0.1528 0.1441 0.1247 0.0992 0.0727 0.0491 
